State Name,City Name,Year,Month,datetime,latitude,longitude,Road Type,Road Condition,Lighting Conditions,Weather Conditions,Traffic Control Presence,Driver Age,Driver Gender,driver_experience,Driver License Status,driver_speed_habit(km/h),Alcohol Involvement,Vehicle Type Involved,vehicle_condition,Accident Severity,hour,day_of_week,is_weekend,is_rush_hour,weather_score,road_type_score,road_cond_score,age_score,license_score,alcohol_flag,experience_score,vehicle_condition_score,driver_speed_score,State Name_enc,City Name_enc,Accident Severity_enc,Vehicle Type Involved_enc,Lighting Conditions_enc,Traffic Control Presence_enc,target
Mizoram,Aizawl-34,2020,November,2020-11-04 17:57:00,23.0487503,79.03457244,State Highway,Under Construction,Dark,Foggy,Signals,49,Female,10 yr,Expired,64,No,Bus,bad,Fatal,17,2,0,1,4,4,5,2,2.0,0,1,5,3,19,133,0,1,0,1,2
Chandigarh,North Port-6,2020,November,2020-04-09 18:28:00,23.88613762,68.01146632,National Highway,Wet,Dusk,Rainy,Police Checkpost,37,Female,4 months,Valid,53,Yes,Bus,bad,Minor,18,3,0,1,4,5,3,3,1.0,1,5,5,2,4,2844,1,1,3,0,0
Tamil Nadu,Nagercoil,2018,November,2018-03-01 12:59:00,9.90013887,77.12177192,State Highway,Damaged,Dawn,Rainy,Police Checkpost,55,Male,7 months,No license,27,Yes,Car,medium,Minor,12,3,0,0,4,4,4,2,3.0,1,4,3,1,26,2339,1,2,1,0,0
Karnataka,Hassan,2018,May,2018-01-10 22:09:00,11.55669316,77.96571568,State Highway,Dry,Dark,Foggy,Signs,60,Female,6 yr,Expired,25,Yes,Pedestrian,average,Minor,22,2,0,0,4,4,1,2,2.0,1,1,3,1,13,1446,1,4,0,2,0
Sikkim,Mangan-8,2022,April,2022-04-11 22:16:00,27.51706996,88.55265824,Urban Road,Under Construction,Daylight,Foggy,Signs,22,Male,5 yr,Expired,21,No,Bus,average,Minor,22,0,0,0,4,3,5,3,2.0,0,1,3,1,25,2283,1,1,2,2,0
Tamil Nadu,Nagercoil,2018,June,2018-01-03 21:08:00,12.69685435,79.41857365,Urban Road,Damaged,Dawn,Clear,Police Checkpost,60,Female,1 months,Valid,54,No,Two-Wheeler,average,Serious,21,2,0,0,1,3,4,2,1.0,0,5,3,2,26,2339,2,6,1,0,1
Assam,Guwahati-19,2022,November,2022-11-04 20:50:00,22.97371316,79.04473683,State Highway,Dry,Dark,Stormy,Signs,18,Female,7 months,Valid,102,Yes,Truck,medium,Minor,20,4,0,0,5,4,1,4,1.0,1,4,3,5,2,1363,1,5,0,2,0
Puducherry,New Port-14,2018,March,2018-11-09 03:44:00,36.90934677,75.9230343,Village Road,Wet,Dawn,Foggy,Signs,22,Female,6 months,Valid,31,Yes,Pedestrian,bad,Serious,3,4,0,0,4,2,3,3,1.0,1,4,5,1,22,2573,2,4,1,2,1
Jammu and Kashmir,Central Town-33,2022,February,2022-07-13 06:35:00,29.04766036,89.4632041,National Highway,Dry,Dawn,Foggy,Police Checkpost,21,Male,30 yr,Valid,106,Yes,Two-Wheeler,average,Minor,6,2,0,0,4,5,1,3,1.0,1,1,3,5,11,696,1,6,1,0,0
Gujarat,Rajkot,2023,January,2023-01-11 03:48:00,20.74199996,71.93145585,State Highway,Damaged,Dark,Rainy,Signs,35,Male,17 yr,Valid,56,Yes,Two-Wheeler,average,Minor,3,2,0,0,4,4,4,3,1.0,1,1,3,2,8,3230,1,6,0,2,0
Chandigarh,Chandigarh-29,2018,April,2018-04-26 09:55:00,22.95765484,78.98707199,Urban Road,Damaged,Daylight,Foggy,Signs,54,Male,7 yr,Valid,38,No,Pedestrian,medium,Serious,9,3,0,1,4,3,4,2,1.0,0,1,3,1,4,741,2,4,2,2,1
Assam,Central Town-34,2023,October,2023-11-01 20:42:00,11.1917826,83.41959814,National Highway,Dry,Dusk,Rainy,Police Checkpost,63,Male,28 yr,Valid,54,No,Truck,bad,Minor,20,2,0,0,4,5,1,2,1.0,0,1,5,2,2,697,1,5,3,0,0
Rajasthan,Jaipur,2019,September,2019-06-01 01:58:00,27.20318711,71.14676832,Village Road,Dry,Dark,Clear,Signals,72,Female,5 months,Valid,86,Yes,Bus,good,Serious,1,5,1,0,1,2,1,1,1.0,1,5,1,4,24,1776,2,1,0,1,1
Punjab,Amritsar-17,2019,May,2019-05-20 11:21:00,22.99664493,78.98608237,Village Road,Damaged,Dawn,Hazy,Signals,18,Female,10 yr,Expired,18,No,Two-Wheeler,good,Minor,11,0,0,0,2,2,4,4,2.0,0,1,1,1,23,265,1,6,1,1,0
Himachal Pradesh,West City-15,2020,July,2020-03-22 08:22:00,26.00607975,95.3277345,Urban Road,Dry,Daylight,Foggy,Police Checkpost,25,Male,18 yr,Valid,33,No,Two-Wheeler,bad,Minor,8,6,1,1,4,3,1,3,1.0,0,1,5,1,10,4031,1,6,2,0,0
Meghalaya,Central District-4,2023,June,2023-01-18 02:20:00,12.75280476,90.98623192,State Highway,Dry,Dusk,Hazy,Signals,55,Male,5 months,Valid,24,Yes,Two-Wheeler,medium,Serious,2,2,0,0,2,4,1,2,1.0,1,5,3,1,18,603,2,6,3,1,1
Manipur,East Port-26,2018,March,2018-02-08 16:55:00,25.55685065,70.36076803,State Highway,Wet,Dawn,Rainy,Police Checkpost,43,Female,2 months,Valid,22,Yes,Cycle,good,Minor,16,3,0,0,4,4,3,3,1.0,1,5,1,1,17,1134,1,3,1,0,0
Maharashtra,Pimpri-Chinchwad-9,2022,April,2022-04-18 10:58:00,23.00755016,78.98696427,State Highway,Under Construction,Daylight,Clear,Signs,55,Male,2 yr,Valid,100,No,Truck,poor,Minor,10,0,0,0,1,4,5,2,1.0,0,2,5,4,16,3075,1,5,2,2,0
Madhya Pradesh,Indore,2021,June,2021-11-30 01:49:00,20.1840246,82.56547898,National Highway,Dry,Dawn,Stormy,Signals,77,Female,10 months,No license,110,Yes,Two-Wheeler,poor,Minor,1,1,0,0,5,5,1,5,3.0,1,4,5,5,15,1663,1,6,1,1,0
Nagaland,Kohima-35,2021,October,2021-10-01 06:36:00,23.03194403,78.98021619,National Highway,Under Construction,Dusk,Hazy,Signs,53,Female,1 months,Valid,80,No,Two-Wheeler,bad,Fatal,6,4,0,0,2,5,5,2,1.0,0,5,5,3,20,1976,0,6,3,2,2
Chhattisgarh,Central District-43,2020,March,2020-06-02 16:21:00,32.30454425,85.3456185,Village Road,Dry,Daylight,Foggy,Signals,64,Female,2 months,Valid,131,No,Two-Wheeler,good,Minor,16,1,0,0,4,2,1,2,1.0,0,5,1,5,5,607,1,6,2,1,0
Andhra Pradesh,Nellore,2018,September,2018-08-14 03:22:00,13.14270486,83.52549513,State Highway,Under Construction,Dawn,Hazy,Police Checkpost,71,Male,5 months,Expired,85,Yes,Bus,average,Minor,3,1,0,0,2,4,5,1,2.0,1,5,3,4,0,2415,1,1,1,0,0
Delhi,West Port-19,2019,June,2019-01-14 15:26:00,10.67246632,78.7690474,Urban Road,Dry,Daylight,Stormy,Signs,77,Female,10 months,Valid,125,Yes,Bus,bad,Minor,15,0,0,0,5,3,1,5,1.0,1,4,5,5,6,4135,1,1,2,2,0
Telangana,Hyderabad,2020,April,2020-03-06 16:03:00,15.71968349,79.92846934,Urban Road,Dry,Dusk,Rainy,Signs,51,Female,30 yr,Valid,70,No,Truck,bad,Minor,16,4,0,0,4,3,1,2,1.0,0,1,5,3,27,1484,1,5,3,2,0
Telangana,Mahbubnagar,2021,December,2021-12-28 20:27:00,18.21793296,80.39969479,State Highway,Dry,Dusk,Hazy,Signals,79,Female,11 months,Valid,135,No,Cycle,medium,Serious,20,1,0,0,2,4,1,5,1.0,0,4,3,5,27,2199,2,3,3,1,1
Maharashtra,Nagpur,2018,May,2018-04-22 20:52:00,15.84633706,80.82207925,Urban Road,Dry,Dark,Clear,Police Checkpost,68,Male,11 months,Expired,10,Yes,Cycle,average,Minor,20,6,1,0,1,3,1,1,2.0,1,4,3,1,16,2340,1,3,0,0,0
Uttarakhand,New District-39,2022,October,2022-08-27 02:27:00,22.20992293,80.91697144,Urban Road,Dry,Daylight,Clear,Police Checkpost,28,Female,29 yr,Valid,77,Yes,Bus,bad,Minor,2,5,1,0,1,3,1,3,1.0,1,1,5,3,30,2550,1,1,2,0,0
Meghalaya,West Town-34,2021,February,2021-01-01 16:20:00,26.76552935,86.21647598,State Highway,Dry,Dawn,Hazy,Police Checkpost,69,Female,14 yr,Valid,97,No,Truck,medium,Minor,16,4,0,0,2,4,1,1,1.0,0,1,3,4,18,4200,1,5,1,0,0
Tamil Nadu,Tiruchirappalli-5,2020,February,2020-02-09 22:09:00,23.02305953,78.96942748,Urban Road,Dry,Daylight,Rainy,Signs,40,Male,7 months,Valid,30,Yes,Bus,medium,Minor,22,6,1,0,4,3,1,3,1.0,1,4,3,1,26,3873,1,1,2,2,0
Chandigarh,New Port-39,2020,September,2020-03-29 23:15:00,18.83076274,76.1217689,National Highway,Damaged,Daylight,Hazy,Signals,33,Female,5 months,Valid,144,No,Car,poor,Minor,23,6,1,0,2,5,4,3,1.0,0,5,5,5,4,2599,1,2,2,1,0
Madhya Pradesh,Gwalior,2021,September,2021-12-21 22:19:00,21.60224367,75.25902012,Urban Road,Dry,Dark,Stormy,Signals,78,Male,6 yr,Valid,12,Yes,Cycle,medium,Minor,22,1,0,0,5,3,1,5,1.0,1,1,3,1,15,1376,1,3,0,1,0
Nagaland,New Town-26,2023,September,2023-01-18 00:14:00,32.11249714,91.89079878,Village Road,Under Construction,Daylight,Hazy,Police Checkpost,54,Female,5 months,Valid,60,No,Car,poor,Serious,0,2,0,0,2,2,5,2,1.0,0,5,5,2,20,2635,2,2,2,0,1
Madhya Pradesh,Ujjain,2019,April,2019-01-21 12:54:00,22.95176678,76.18502057,State Highway,Dry,Dark,Hazy,Signals,32,Female,1 months,Valid,88,Yes,Car,poor,Serious,12,0,0,0,2,4,1,3,1.0,1,5,5,4,15,3928,2,2,0,1,1
Andhra Pradesh,Vijayawada,2019,January,2019-08-19 22:04:00,17.17901158,77.40723749,Village Road,Dry,Daylight,Foggy,Signs,53,Male,2 yr,Valid,104,No,Bus,average,Serious,22,0,0,0,4,2,1,2,1.0,0,2,3,5,0,3988,2,1,2,2,1
Haryana,Central District-27,2022,February,2022-11-27 20:36:00,27.83731858,77.07089636,Urban Road,Dry,Dusk,Clear,Signs,78,Female,9 months,Valid,132,Yes,Cycle,bad,Minor,20,6,1,0,1,3,1,5,1.0,1,4,5,5,9,590,1,3,3,2,0
Andhra Pradesh,Visakhapatnam,2019,September,2019-05-04 12:09:00,16.90693944,82.55530842,Urban Road,Dry,Daylight,Stormy,Signs,78,Female,30 yr,Valid,15,No,Car,average,Minor,12,5,1,0,5,3,1,5,1.0,0,1,3,1,0,4006,1,2,2,2,0
Punjab,North District-5,2022,April,2022-04-03 18:06:00,31.64487311,75.51662322,National Highway,Under Construction,Dusk,Clear,Police Checkpost,44,Female,17 yr,Valid,26,Yes,Bus,bad,Fatal,18,6,1,1,1,5,5,3,1.0,1,1,5,1,23,2792,0,1,3,0,2
Maharashtra,North Port-10,2022,February,2022-08-31 01:57:00,20.63858515,77.69413245,Urban Road,Dry,Dusk,Rainy,Signals,56,Male,1 months,Valid,126,Yes,Two-Wheeler,good,Minor,1,2,0,0,4,3,1,2,1.0,1,5,1,5,16,2799,1,6,3,1,0
Haryana,East Town-9,2018,October,2018-02-10 01:57:00,29.02475955,76.93480219,State Highway,Dry,Dawn,Rainy,Signs,51,Male,29 yr,Valid,69,Yes,Two-Wheeler,medium,Minor,1,5,1,0,4,4,1,2,1.0,1,1,3,3,9,1215,1,6,1,2,0
Kerala,Kochi-8,2020,June,2020-06-10 12:50:00,23.00347922,79.02871762,Urban Road,Wet,Dusk,Stormy,Signals,24,Female,1 months,Valid,134,Yes,Pedestrian,bad,Minor,12,2,0,0,5,3,3,3,1.0,1,5,5,5,14,1944,1,4,3,1,0
Uttar Pradesh,South Port-25,2018,June,2018-12-25 06:58:00,27.46235729,90.15075702,State Highway,Wet,Dusk,Hazy,Signals,22,Male,4 months,No license,90,Yes,Two-Wheeler,medium,Minor,6,1,0,0,2,4,3,3,3.0,1,5,3,4,29,3672,1,6,3,1,0
West Bengal,East City-28,2020,June,2020-04-30 02:17:00,27.1707843,82.58558496,Urban Road,Wet,Dusk,Stormy,Police Checkpost,19,Female,12 yr,Valid,94,No,Cycle,bad,Serious,2,3,0,0,5,3,3,4,1.0,0,1,5,4,31,1036,2,3,3,0,1
Chandigarh,Central Town-14,2021,October,2021-05-03 23:04:00,26.87037152,77.84211947,Village Road,Wet,Daylight,Clear,Police Checkpost,76,Male,5 yr,Valid,60,No,Cycle,average,Fatal,23,0,0,0,1,2,3,5,1.0,0,1,3,2,4,675,0,3,2,0,2
Tamil Nadu,Nagercoil,2019,June,2019-05-25 09:00:00,10.76721523,80.26760953,Urban Road,Under Construction,Daylight,Foggy,Signs,34,Female,3 yr,Expired,148,No,Pedestrian,bad,Minor,9,5,1,1,4,3,5,3,2.0,0,2,5,5,26,2339,1,4,2,2,0
Puducherry,New District-23,2022,January,2022-10-02 02:06:00,32.33542905,95.69461149,Village Road,Dry,Dark,Foggy,Signals,66,Female,7 yr,Expired,80,No,Cycle,good,Minor,2,6,1,0,4,2,1,1,2.0,0,1,1,3,22,2533,1,3,0,1,0
Tripura,West Port-46,2018,October,2018-07-25 16:11:00,15.55201988,78.66180504,National Highway,Under Construction,Dusk,Hazy,Police Checkpost,46,Female,6 months,No license,48,No,Two-Wheeler,medium,Minor,16,2,0,0,2,5,5,2,3.0,0,4,3,2,28,4165,1,6,3,0,0
Odisha,Central City-36,2021,September,2021-09-13 10:54:00,24.31284073,89.05954529,National Highway,Dry,Daylight,Foggy,Police Checkpost,36,Male,14 yr,Valid,78,Yes,Bus,bad,Minor,10,0,0,0,4,5,1,3,1.0,1,1,5,3,21,550,1,1,2,0,0
Assam,New Town-44,2018,April,2018-08-23 08:45:00,33.41197682,74.29178598,National Highway,Dry,Dawn,Hazy,Signals,44,Male,2 months,Valid,57,No,Truck,medium,Minor,8,3,0,1,2,5,1,3,1.0,0,5,3,2,2,2654,1,5,1,1,0
Punjab,Amritsar-21,2018,September,2018-09-13 02:12:00,22.95637957,78.98326274,National Highway,Under Construction,Dark,Rainy,Signs,53,Male,8 yr,Valid,134,Yes,Two-Wheeler,medium,Serious,2,3,0,0,4,5,5,2,1.0,1,1,3,5,23,270,2,6,0,2,1
Telangana,Hyderabad-10,2020,June,2020-06-05 08:07:00,22.98114722,78.99080892,National Highway,Under Construction,Dawn,Stormy,Signals,50,Male,7 yr,Expired,66,Yes,Cycle,average,Serious,8,4,0,1,5,5,5,2,2.0,1,1,3,3,27,1485,2,3,1,1,1
Tamil Nadu,Chennai,2023,November,2023-12-01 09:45:00,9.5628581,78.97415896,Urban Road,Wet,Dusk,Foggy,Signs,46,Male,25 yr,Valid,30,Yes,Bus,bad,Minor,9,4,0,1,4,3,3,2,1.0,1,1,5,1,26,802,1,1,3,2,0
Uttarakhand,North Port-11,2020,March,2020-04-11 16:51:00,19.94267265,79.81422796,National Highway,Under Construction,Dawn,Rainy,Signs,75,Female,4 months,Valid,91,Yes,Truck,poor,Minor,16,5,1,0,4,5,5,5,1.0,1,5,5,4,30,2800,1,5,1,2,0
Mizoram,Aizawl,2018,June,2018-06-15 16:53:00,22.99191548,79.02051036,Village Road,Dry,Dark,Hazy,Signs,68,Male,3 months,No license,108,Yes,Truck,poor,Minor,16,4,0,0,2,2,1,1,3.0,1,5,5,5,19,106,1,5,0,2,0
Maharashtra,Nagpur,2019,June,2019-03-02 20:04:00,16.64443387,75.50663928,State Highway,Dry,Dusk,Hazy,Police Checkpost,25,Female,10 months,Valid,24,No,Cycle,medium,Fatal,20,5,1,0,2,4,1,3,1.0,0,4,3,1,16,2340,0,3,3,0,2
Haryana,Karnal,2020,September,2020-01-14 00:12:00,27.4869838,77.16391593,Village Road,Under Construction,Dark,Rainy,Signals,65,Female,2 months,No license,78,Yes,Bus,good,Fatal,0,1,0,0,4,2,5,1,3.0,1,5,1,3,9,1918,0,1,0,1,2
West Bengal,Asansol-15,2022,May,2022-05-23 13:09:00,22.96889934,78.97800142,State Highway,Under Construction,Dark,Clear,Signs,61,Female,7 months,Valid,85,No,Pedestrian,bad,Minor,13,0,0,0,1,4,5,2,1.0,0,4,5,4,31,312,1,4,0,2,0
Karnataka,Hassan,2020,January,2020-10-11 20:08:00,15.81868806,75.14454769,Village Road,Damaged,Dawn,Stormy,Signs,78,Male,7 months,No license,71,Yes,Bus,poor,Minor,20,6,1,0,5,2,4,5,3.0,1,4,5,3,13,1446,1,1,1,2,0
Nagaland,Kohima-18,2020,November,2020-11-08 00:37:00,23.02398839,79.00994034,Urban Road,Under Construction,Dawn,Foggy,Signals,61,Female,7 months,Valid,128,Yes,Pedestrian,bad,Minor,0,6,1,0,4,3,5,2,1.0,1,4,5,5,20,1957,1,4,1,1,0
Assam,New Port-19,2022,December,2022-03-25 02:10:00,23.75418335,86.74198478,State Highway,Dry,Daylight,Clear,Signals,52,Male,14 yr,Valid,46,No,Cycle,average,Minor,2,4,0,0,1,4,1,2,1.0,0,1,3,2,2,2578,1,3,2,1,0
Telangana,North Town-37,2022,August,2022-09-18 00:36:00,16.1647472,80.90296514,Village Road,Dry,Daylight,Clear,Signals,23,Male,30 yr,Expired,143,Yes,Truck,bad,Minor,0,6,1,0,1,2,1,3,2.0,1,1,5,5,27,2878,1,5,2,1,0
Maharashtra,Aurangabad,2022,November,2022-12-13 20:08:00,20.30542241,79.69954187,Urban Road,Damaged,Dusk,Stormy,Signs,47,Female,5 months,Valid,35,Yes,Bus,poor,Minor,20,1,0,0,5,3,4,2,1.0,1,5,5,1,16,322,1,1,3,2,0
Rajasthan,Jaipur,2023,April,2023-04-24 14:42:00,36.29611834,75.2856069,State Highway,Dry,Daylight,Rainy,Police Checkpost,42,Female,5 months,Expired,17,Yes,Two-Wheeler,poor,Minor,14,0,0,0,4,4,1,3,2.0,1,5,5,1,24,1776,1,6,2,0,0
Manipur,East City-23,2019,July,2019-09-03 12:03:00,27.77218053,80.76970762,Urban Road,Wet,Daylight,Hazy,Police Checkpost,30,Female,12 yr,Valid,13,Yes,Two-Wheeler,poor,Serious,12,1,0,0,2,3,3,3,1.0,1,1,5,1,17,1031,2,6,2,0,1
Mizoram,West Port-38,2021,November,2021-05-11 08:58:00,34.21132933,76.06110802,National Highway,Dry,Dawn,Foggy,Signs,70,Female,8 months,Valid,30,No,Two-Wheeler,bad,Fatal,8,1,0,1,4,5,1,1,1.0,0,4,5,1,19,4156,0,6,1,2,2
Maharashtra,Amravati,2019,October,2019-04-09 19:57:00,15.67355804,74.79069884,Urban Road,Dry,Dawn,Stormy,Signs,40,Female,2 months,Valid,34,Yes,Bus,good,Minor,19,1,0,1,5,3,1,3,1.0,1,5,1,1,16,256,1,1,1,2,0
Manipur,Imphal-62,2020,August,2020-08-22 02:36:00,22.96938098,79.02329155,Village Road,Dry,Dusk,Foggy,Police Checkpost,59,Female,2 yr,Valid,52,No,Cycle,poor,Minor,2,5,1,0,4,2,1,2,1.0,0,2,5,2,17,1634,1,3,3,0,0
Arunachal Pradesh,New Port-45,2021,February,2021-10-14 20:15:00,18.82076301,90.71960229,Urban Road,Dry,Dusk,Rainy,Signs,54,Male,6 months,No license,46,No,Pedestrian,medium,Serious,20,3,0,0,4,3,1,2,3.0,0,4,3,2,1,2606,2,4,3,2,1
Puducherry,North Town-32,2023,August,2023-09-27 09:49:00,25.91346184,83.99057282,State Highway,Wet,Daylight,Foggy,Signals,68,Female,2 months,Valid,51,Yes,Auto-Rickshaw,good,Serious,9,2,0,1,4,4,3,1,1.0,1,5,1,2,22,2873,2,0,2,1,1
Andhra Pradesh,Hyderabad,2018,December,2018-10-31 21:49:00,13.59622602,84.57684532,National Highway,Dry,Dark,Clear,Signals,21,Male,3 yr,Valid,101,Yes,Bus,average,Minor,21,2,0,0,1,5,1,3,1.0,1,2,3,5,0,1484,1,1,0,1,0
Punjab,Amritsar,2020,March,2020-02-29 08:40:00,30.38113719,75.07850588,State Highway,Dry,Dusk,Hazy,Signs,72,Female,10 months,Expired,70,No,Cycle,medium,Minor,8,5,1,1,2,4,1,1,2.0,0,4,3,3,23,257,1,3,3,2,0
Kerala,East Town-32,2019,November,2019-03-02 21:18:00,36.34657013,77.15478496,State Highway,Wet,Daylight,Clear,Signs,59,Female,20 yr,No license,77,Yes,Truck,poor,Minor,21,5,1,0,1,4,3,2,3.0,1,1,5,3,14,1191,1,5,2,2,0
Sikkim,New Port-1,2020,May,2020-08-22 08:10:00,24.26122376,95.30845032,National Highway,Dry,Dusk,Foggy,Police Checkpost,22,Female,2 months,Expired,62,No,Truck,good,Serious,8,5,1,1,4,5,1,3,2.0,0,5,1,3,25,2568,2,5,3,0,1
Andhra Pradesh,Kakinada,2021,May,2021-09-11 01:22:00,17.30428588,82.81214471,National Highway,Dry,Dusk,Rainy,Signals,62,Male,18 yr,No license,93,Yes,Cycle,bad,Serious,1,5,1,0,4,5,1,2,3.0,1,1,5,4,0,1905,2,3,3,1,1
West Bengal,Malda-12,2020,January,2020-01-24 03:34:00,23.00035241,78.99358031,Village Road,Under Construction,Dawn,Hazy,Police Checkpost,27,Female,13 yr,Valid,43,Yes,Truck,average,Minor,3,4,0,0,2,2,5,3,1.0,1,1,3,2,31,2203,1,5,1,0,0
Bihar,Central District-38,2022,April,2022-12-03 17:08:00,14.82952623,70.72852096,National Highway,Dry,Dusk,Rainy,Police Checkpost,53,Female,3 months,Valid,85,Yes,Bus,poor,Serious,17,5,1,1,4,5,1,2,1.0,1,5,5,4,3,601,2,1,3,0,1
Telangana,Warangal,2020,April,2020-10-01 15:16:00,15.86952666,80.98949652,Urban Road,Dry,Dawn,Stormy,Signs,71,Female,6 months,Valid,106,Yes,Auto-Rickshaw,medium,Fatal,15,3,0,0,5,3,1,1,1.0,1,4,3,5,27,4024,0,0,1,2,2
Gujarat,West District-41,2019,February,2019-09-02 15:57:00,23.20396144,70.37455064,National Highway,Dry,Dawn,Foggy,Signals,21,Male,20 yr,Valid,39,Yes,Two-Wheeler,poor,Serious,15,0,0,0,4,5,1,3,1.0,1,1,5,1,8,4110,2,6,1,1,1
Delhi,Rohini-11,2020,January,2020-01-20 10:56:00,23.04674352,78.98251765,Village Road,Wet,Dusk,Rainy,Signs,69,Female,7 yr,Valid,97,No,Car,poor,Serious,10,0,0,0,4,2,3,1,1.0,0,1,5,4,6,3396,2,2,3,2,1
Chhattisgarh,New District-18,2023,September,2023-06-24 03:18:00,9.66571134,81.89040515,National Highway,Wet,Dusk,Stormy,Signals,50,Male,1 months,Valid,16,No,Cycle,good,Minor,3,5,1,0,5,5,3,2,1.0,0,5,1,1,5,2527,1,3,3,1,0
Delhi,New Delhi-22,2019,June,2019-06-11 15:46:00,23.0241651,79.01482729,State Highway,Dry,Dusk,Rainy,Signals,21,Female,5 yr,Valid,45,Yes,Bus,average,Fatal,15,1,0,0,4,4,1,3,1.0,1,1,3,2,6,2496,0,1,3,1,2
Maharashtra,New Port-24,2021,November,2021-12-07 10:47:00,18.73197343,78.43657035,Urban Road,Dry,Daylight,Stormy,Police Checkpost,71,Male,6 yr,Valid,47,No,Bus,poor,Serious,10,1,0,0,5,3,1,1,1.0,0,1,5,2,16,2583,2,1,2,0,1
Assam,Silchar-14,2018,February,2018-02-26 20:02:00,23.04220935,79.04576101,Urban Road,Under Construction,Dawn,Clear,Police Checkpost,52,Female,8 yr,Valid,61,Yes,Bus,good,Minor,20,0,0,0,1,3,5,2,1.0,1,1,1,3,2,3521,1,1,1,0,0
Goa,South Town-8,2020,November,2020-07-08 03:20:00,26.95924815,89.56256856,State Highway,Dry,Dusk,Rainy,Police Checkpost,79,Female,22 yr,Valid,149,No,Pedestrian,average,Serious,3,2,0,0,4,4,1,5,1.0,0,1,3,5,7,3753,2,4,3,0,1
Maharashtra,Pune,2023,December,2023-05-20 18:39:00,16.52238435,74.76856206,State Highway,Wet,Daylight,Clear,Police Checkpost,34,Male,2 yr,Valid,102,Yes,Pedestrian,good,Minor,18,5,1,1,1,4,3,3,1.0,1,2,1,5,16,3183,1,4,2,0,0
Telangana,Nizamabad,2023,September,2023-04-09 23:56:00,18.42246352,78.38006049,Urban Road,Dry,Daylight,Rainy,Signals,19,Male,5 months,Valid,116,No,Auto-Rickshaw,good,Minor,23,6,1,0,4,3,1,4,1.0,0,5,1,5,27,2666,1,0,2,1,0
Goa,New District-37,2020,March,2020-08-08 16:29:00,30.86018816,93.4162435,Urban Road,Dry,Daylight,Hazy,Signals,75,Male,11 yr,Valid,135,Yes,Auto-Rickshaw,bad,Serious,16,5,1,0,2,3,1,5,1.0,1,1,5,5,7,2548,2,0,2,1,1
Goa,New City-5,2022,April,2022-09-19 03:56:00,36.5937427,71.84355724,Village Road,Wet,Dark,Foggy,Signs,20,Female,14 yr,Valid,58,No,Bus,poor,Serious,3,0,0,0,4,2,3,4,1.0,0,1,5,2,7,2476,2,1,0,2,1
Tamil Nadu,Coimbatore,2018,September,2018-01-28 02:56:00,9.87976053,78.08665517,Urban Road,Wet,Dusk,Foggy,Police Checkpost,60,Female,1 months,Valid,30,No,Truck,medium,Serious,2,6,1,0,4,3,3,2,1.0,0,5,3,1,26,817,2,5,3,0,1
Mizoram,North District-37,2021,June,2021-04-08 02:31:00,33.60123524,68.414085,State Highway,Wet,Dark,Clear,Signals,26,Female,6 yr,Valid,24,Yes,Bus,average,Minor,2,3,0,0,1,4,3,3,1.0,1,1,3,1,19,2778,1,1,0,1,0
Punjab,Central City-35,2018,July,2018-04-05 19:06:00,30.48531375,75.14315038,Urban Road,Wet,Dawn,Clear,Signals,25,Male,23 yr,No license,23,No,Two-Wheeler,poor,Serious,19,3,0,1,1,3,3,3,3.0,0,1,5,1,23,549,2,6,1,1,1
Assam,Guwahati-10,2019,September,2019-09-17 22:38:00,23.00506899,79.02389075,State Highway,Dry,Daylight,Rainy,Police Checkpost,69,Male,8 months,Valid,51,Yes,Bus,medium,Minor,22,1,0,0,4,4,1,1,1.0,1,4,3,2,2,1354,1,1,2,0,0
Karnataka,Hubli,2018,January,2018-11-24 13:03:00,18.30086773,74.74689105,Urban Road,Dry,Dark,Clear,Police Checkpost,71,Male,6 months,Expired,24,No,Two-Wheeler,bad,Minor,13,5,1,0,1,3,1,1,2.0,0,4,5,1,13,1483,1,6,0,0,0
Odisha,Central Town-32,2019,October,2019-08-14 01:27:00,10.9115349,69.6595592,National Highway,Wet,Dark,Clear,Police Checkpost,61,Male,11 yr,Valid,72,Yes,Auto-Rickshaw,bad,Minor,1,2,0,0,1,5,3,2,1.0,1,1,5,3,21,695,1,0,0,0,0
Chhattisgarh,South District-34,2021,November,2021-11-28 09:04:00,24.02414776,87.77511166,Urban Road,Dry,Daylight,Rainy,Signs,36,Male,9 months,Valid,36,No,Cycle,bad,Serious,9,6,1,1,4,3,1,3,1.0,0,4,5,1,5,3632,2,3,2,2,1
Karnataka,Kolar,2022,November,2022-08-13 20:43:00,12.7825905,75.87567783,State Highway,Wet,Dawn,Foggy,Signals,21,Female,22 yr,Expired,102,Yes,Truck,poor,Minor,20,5,1,0,4,4,3,3,2.0,1,1,5,5,13,2047,1,5,1,1,0
Rajasthan,Udaipur,2020,April,2020-10-20 13:46:00,24.57712864,73.72842916,Village Road,Dry,Daylight,Foggy,Police Checkpost,63,Female,8 months,Valid,114,Yes,Two-Wheeler,good,Minor,13,1,0,0,4,2,1,2,1.0,1,4,1,5,24,3916,1,6,2,0,0
